"","Feature_1_vertexD","Feature_2_vertexD","Feature_edgeD","pcor_coefficient","pcor_pvalue","cor_coefficient","cor_pvalue","cdgo_pvalue","cdgo2_pvalue","pcor_LF1_edge__LF2","pcor_pvalue_LF1_edge__LF2","pcor_LF2_edge__LF1","pcor_pvalue_LF2_edge__LF1","cdgo_adjusted","cdgo2_adjusted"
"243","C14.2.OH","C16.OH","X3830406C13Rik",-0.180668333768275,0.698269007597573,0.788179690879047,0.0201451024645163,1.15735909744785e-09,5.19637222140545e-10,0.729911579301487,0.0625610558457714,0.742191712657271,0.0560944320643551,0.0116315596195924,0.00503472763143975
"244","C14.2.OH","C16.1","X3830406C13Rik",-0.233539481813313,0.614253870149115,0.795336080107317,0.0182769408135033,8.38829006255537e-11,4.86721773995669e-13,0.727505807119815,0.0638727723496983,0.78534851630699,0.0363856102367537,0.000843173553327636,4.71734637130794e-06
"245","C14.2.OH","C16.1.OH","X3830406C13Rik",-0.295234438067902,0.520349201454896,0.772466327726297,0.024652581940602,4.081401883127e-11,5.43987077605834e-12,0.765450311819462,0.0448921035407522,0.786641885404016,0.0358667777256693,0.000410271088235881,5.27187342282964e-05
"246","C14.2.OH","C16.2","X3830406C13Rik",-0.26081395542932,0.572133073702027,0.849016385809449,0.00765963580652418,1.12576614696991e-13,0,0.623908401662599,0.13429866929739,0.894171494063488,0.00660516415010445,1.13192127337847e-06,0
"247","C14.2.OH","C16.2.OH","X3830406C13Rik",-0.207530566968153,0.655222811167016,0.812548423821272,0.0142384833800508,5.55333556917503e-11,2.66453525910038e-15,0.696235718599337,0.0822622081402586,0.800336953932819,0.0306260210037401,0.000558223179547568,2.58287338184005e-08
"248","C16.2","C16.2.OH","X3830406C13Rik",0.263169133000403,0.568539315222571,0.928570420237538,0.000863004060792649,0,6.15285600247262e-12,0.770909473739052,0.0424599393433568,0.371061091542968,0.412522746563819,0,5.96280289455464e-05
"249","C14.2.OH","C18.2","X3830406C13Rik",-0.458519196948779,0.300770265522988,0.742669932739622,0.0348016033281517,2.23376872554582e-13,2.48689957516035e-14,0.823292867075494,0.0228658677463772,0.837066414909415,0.0188139535743465,2.24593517028638e-06,2.41054355143433e-07
"250","C4.1","lysoPC.a.C16.0","Adck3",-0.164519370053422,0.724467657082431,0.843603333077544,0.00847692353780305,9.10382880192628e-15,6.66133814775094e-16,0.727132291308332,0.0640777464039897,0.751609337726898,0.0513940600550049,9.15423761238543e-08,6.45736797366681e-09
"251","C5.1.DC","lysoPC.a.C16.0","Adck3",-0.0301375482002411,0.948860140964171,0.851015874474943,0.0073709903358079,1.02880370889125e-10,4.9604764740252e-13,0.648094295514462,0.115430965618045,0.729978083529855,0.0625250041884034,0.00103411964053546,4.80772901800819e-06
"252","lysoPC.a.C16.0","H1","Adck3",0.333127746362344,0.465315165202315,0.921624497304748,0.0011339564317292,1.52793755425762e-09,2.17670326208008e-11,0.488759238664612,0.265703331641604,0.615263955031659,0.141395657698989,0.0153555569810939,0.00021093475740086
"253","C16.1.OH","C18.1","Agpat1",0.218947377234231,0.637148141609543,0.907908187505654,0.00182017730554662,2.99869018505206e-11,6.43707309677666e-13,0.559206577278458,0.191847174690437,0.641265251127115,0.120610127222939,0.000301439732424136,6.23879837124975e-06
"254","C12.1","C14","Hist1h4d",-0.010147191684946,0.982774479220757,0.899342596591369,0.00236102563570295,0,1.99840144432528e-15,0.820478480847746,0.0237490776790839,0.539841154946681,0.211019039848257,0,1.93716782614928e-08
"255","C12.1","C14.1","Hist1h4d",0.421366513953925,0.346440666257105,0.948963934075829,0.00031974072496288,0,1.22712950911819e-11,0.6952097892994,0.08290771783403,0.322612122646964,0.48036706321614,0,0.000118918875081642
"256","C12.1","C14.1.OH","Epc2",-0.365767201849941,0.419743743867438,0.767224382218151,0.0262834289780902,5.99520433297585e-15,1.11708420291734e-11,0.829627762977481,0.0209467136640683,0.770195062651317,0.0427739799837204,6.02847232133997e-08,0.000108255155553572
"257","C12.1","C16","Epc2",-0.199302773112345,0.668332713143226,0.81179996442621,0.014401068300911,4.07895939247283e-13,8.06554822929684e-12,0.763609412263378,0.0457291053650096,0.730079144437741,0.0624702410177874,4.10109019455263e-06,7.81632359556639e-05
"258","C12.1","C16.1","Epc2",0.0392265748693888,0.9334581206094,0.859323041571456,0.00624632242283418,1.52429624478145e-10,9.40361122303557e-11,0.659475924285648,0.107059771978146,0.668768774955465,0.100467341106325,0.00153213600522761,0.00091119488173419
"259","C12.1","C18.1.OH","Epc2",-0.120919679163007,0.796217834807301,0.819127058925349,0.0128589877356187,8.45479242173042e-12,3.64196672819617e-10,0.746100014806777,0.0541165504130571,0.690693351394806,0.0857812883514717,8.49963156785983e-05,0.00352874235297663
"260","C12.1","C18.2","Epc2",-0.152295655945703,0.74444274760288,0.828933418639553,0.0109643799755181,6.27720098123064e-13,7.32969240857528e-13,0.733362492663154,0.0607051655909452,0.731564358257885,0.061668422031122,6.31115059501753e-06,7.10389390423671e-06
"261","C12.1","C16.1","LOC100042279",0.588091497861948,0.164900924769249,0.859323041571456,0.00624632242283418,1.33595712270562e-09,0,-0.353096952760236,0.437222460259295,-0.410600546497996,0.36018490993506,0.0134263209887351,0
"262","C12.1","C16.1","LOC100042443",0.588091497861948,0.164900924769249,0.859323041571456,0.00624632242283418,1.33595712270562e-09,0,-0.353096952760236,0.437222460259295,-0.410600546497996,0.36018490993506,0.0134263209887351,0
"263","PC.aa.C40.2","PC.aa.C40.3","Setd5",0.0403864000665986,0.931493818618099,0.876633082608887,0.00427033452812164,0,1.74539716013555e-10,0.778355461434752,0.0392627040845615,0.542233816311796,0.208602936743667,0,0.00169120694180624
"264","PC.aa.C40.2","PC.aa.C42.5","Setd5",0.0812196523479985,0.86257156632617,0.90148525510717,0.00221712551649733,0,1.3988810110277e-14,0.717827639917731,0.0692983731730641,0.591711129258238,0.161665729396552,0,1.35595047190407e-07
"265","PC.aa.C40.3","PC.aa.C42.5","Setd5",0.094008220096264,0.841110959597365,0.869938967781625,0.00497767055135379,3.50601081500201e-09,7.17692572038686e-12,0.576894694470755,0.175109053185479,0.707513005611009,0.0753432082111501,0.0352327721706373,6.95519603564065e-05
"266","lysoPC.a.C16.0","PC.aa.C42.6","Setd5",-0.614421563296095,0.142097137854352,0.717765863691689,0.0449786787988589,6.01740879346835e-14,0,0.848218060297729,0.0158578793646974,0.910096086822827,0.00443257637217952,6.05042932422251e-07,0
"267","PC.aa.C40.2","PC.aa.C42.6","Setd5",-0.0138454482631487,0.976497489833917,0.885642363248371,0.00342548992171188,0,1.55431223447522e-14,0.759082298957826,0.0478236598219061,0.616350855183236,0.140493159507535,0,1.50660837139327e-07
